index,index_in_file,peak_frequency,index_in_summary,input_file_dt,freq_group,ref_time,call_start_time,call_end_time,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
76,516,28800.0,3924,2022-06-16 04:30:00,HF,2022-06-16 04:34:42.034500000,2022-06-16 04:34:42.034500000,2022-06-16 04:34:42.043100000,282.0345,282.0431,26328.0,47577.0,Echolocation,Eptesicus serotinus,0.574,0.645,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
77,518,29760.0,3926,2022-06-16 04:30:00,HF,2022-06-16 04:34:42.271500000,2022-06-16 04:34:42.271500000,2022-06-16 04:34:42.279100000,282.2715,282.2791,26328.0,48099.0,Echolocation,Eptesicus serotinus,0.597,0.673,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
78,530,30720.0,3938,2022-06-16 04:30:00,HF,2022-06-16 04:34:43.663500000,2022-06-16 04:34:43.663500000,2022-06-16 04:34:43.670600000,283.6635,283.6706,26328.0,46756.0,Echolocation,Eptesicus serotinus,0.538,0.609,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
79,531,31680.0,3939,2022-06-16 04:30:00,HF,2022-06-16 04:34:43.718500000,2022-06-16 04:34:43.718500000,2022-06-16 04:34:43.724500000,283.7185,283.7245,24609.0,49265.0,Echolocation,Eptesicus serotinus,0.53,0.651,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
80,533,31680.0,3941,2022-06-16 04:30:00,HF,2022-06-16 04:34:44.179500000,2022-06-16 04:34:44.179500000,2022-06-16 04:34:44.189500000,284.1795,284.1895,28046.0,48507.0,Echolocation,Eptesicus serotinus,0.52,0.568,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
81,536,34560.0,3944,2022-06-16 04:30:00,HF,2022-06-16 04:34:44.721500000,2022-06-16 04:34:44.721500000,2022-06-16 04:34:44.731400000,284.7215,284.7314,29765.0,48080.0,Echolocation,Eptesicus serotinus,0.542,0.636,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
82,559,28800.0,3967,2022-06-16 04:30:00,HF,2022-06-16 04:34:48.582500000,2022-06-16 04:34:48.582500000,2022-06-16 04:34:48.590700000,288.5825,288.5907,26328.0,47564.0,Echolocation,Eptesicus serotinus,0.488,0.665,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
83,572,27840.0,3980,2022-06-16 04:30:00,HF,2022-06-16 04:34:49.511499999,2022-06-16 04:34:49.511499999,2022-06-16 04:34:49.521400000,289.5115,289.5214,24609.0,49017.0,Echolocation,Eptesicus serotinus,0.465,0.699,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
84,581,28800.0,3989,2022-06-16 04:30:00,HF,2022-06-16 04:34:50.353500000,2022-06-16 04:34:50.353500000,2022-06-16 04:34:50.361600000,290.3535,290.3616,25468.0,48573.0,Echolocation,Eptesicus serotinus,0.596,0.691,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
85,585,27840.0,3993,2022-06-16 04:30:00,HF,2022-06-16 04:34:50.734500000,2022-06-16 04:34:50.734500000,2022-06-16 04:34:50.742700000,290.7345,290.7427,25468.0,49724.0,Echolocation,Eptesicus serotinus,0.612,0.679,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
86,588,28800.0,3996,2022-06-16 04:30:00,HF,2022-06-16 04:34:51.078500000,2022-06-16 04:34:51.078500000,2022-06-16 04:34:51.085600000,291.0785,291.0856,26328.0,49301.0,Echolocation,Eptesicus serotinus,0.607,0.688,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
87,590,33600.0,3998,2022-06-16 04:30:00,HF,2022-06-16 04:34:51.271500000,2022-06-16 04:34:51.271500000,2022-06-16 04:34:51.280300000,291.2715,291.2803,28046.0,46080.0,Echolocation,Eptesicus serotinus,0.474,0.559,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
88,593,31680.0,4001,2022-06-16 04:30:00,HF,2022-06-16 04:34:51.479500000,2022-06-16 04:34:51.479500000,2022-06-16 04:34:51.488800000,291.47950000000003,291.4888,27187.0,47674.0,Echolocation,Eptesicus serotinus,0.532,0.609,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
89,594,29760.0,4002,2022-06-16 04:30:00,HF,2022-06-16 04:34:51.587500000,2022-06-16 04:34:51.587500000,2022-06-16 04:34:51.595900000,291.5875,291.59590000000003,28046.0,47646.0,Echolocation,Eptesicus serotinus,0.531,0.62,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
90,615,27840.0,4023,2022-06-16 04:30:00,HF,2022-06-16 04:34:54.993500000,2022-06-16 04:34:54.993500000,2022-06-16 04:34:55.004300000,294.9935,295.0043,25468.0,48220.0,Echolocation,Eptesicus serotinus,0.644,0.756,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
91,618,28800.0,4026,2022-06-16 04:30:00,HF,2022-06-16 04:34:55.372500000,2022-06-16 04:34:55.372500000,2022-06-16 04:34:55.384100000,295.3725,295.3841,24609.0,49559.0,Echolocation,Eptesicus serotinus,0.638,0.764,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
92,624,31680.0,4032,2022-06-16 04:30:00,HF,2022-06-16 04:34:56.033500000,2022-06-16 04:34:56.033500000,2022-06-16 04:34:56.040900000,296.0335,296.0409,27187.0,48790.0,Echolocation,Eptesicus serotinus,0.618,0.701,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
93,625,29760.0,4033,2022-06-16 04:30:00,HF,2022-06-16 04:34:56.116500000,2022-06-16 04:34:56.116500000,2022-06-16 04:34:56.124400000,296.1165,296.1244,26328.0,49169.0,Echolocation,Eptesicus serotinus,0.478,0.526,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
94,635,29760.0,4043,2022-06-16 04:30:00,HF,2022-06-16 04:34:57.606500000,2022-06-16 04:34:57.606500000,2022-06-16 04:34:57.615300000,297.6065,297.6153,28046.0,47921.0,Echolocation,Eptesicus serotinus,0.658,0.733,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
95,654,27840.0,4062,2022-06-16 04:30:00,HF,2022-06-16 04:34:59.344500000,2022-06-16 04:34:59.344500000,2022-06-16 04:34:59.356900000,299.3445,299.3569,24609.0,49702.0,Echolocation,Eptesicus serotinus,0.686,0.758,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
96,657,26880.0,4065,2022-06-16 04:30:00,HF,2022-06-16 04:34:59.761500000,2022-06-16 04:34:59.761500000,2022-06-16 04:34:59.772300000,299.7615,299.7723,25468.0,48717.0,Echolocation,Eptesicus serotinus,0.634,0.734,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
97,658,28800.0,4066,2022-06-16 04:30:00,HF,2022-06-16 04:34:59.911500000,2022-06-16 04:34:59.911500000,2022-06-16 04:34:59.921100000,299.9115,299.9211,25468.0,49071.0,Echolocation,Eptesicus serotinus,0.67,0.735,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
98,664,29760.0,4072,2022-06-16 04:30:00,HF,2022-06-16 04:35:00.709500000,2022-06-16 04:35:00.709500000,2022-06-16 04:35:00.717100000,300.7095,300.7171,27187.0,49673.0,Echolocation,Eptesicus serotinus,0.573,0.636,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
99,667,30720.0,4075,2022-06-16 04:30:00,HF,2022-06-16 04:35:01.153500000,2022-06-16 04:35:01.153500000,2022-06-16 04:35:01.162600000,301.1535,301.1626,28046.0,46647.0,Echolocation,Eptesicus serotinus,0.495,0.547,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
100,668,32640.0,4076,2022-06-16 04:30:00,HF,2022-06-16 04:35:01.775500000,2022-06-16 04:35:01.775500000,2022-06-16 04:35:01.782200000,301.7755,301.7822,27187.0,47628.0,Echolocation,Eptesicus serotinus,0.578,0.66,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
101,681,28800.0,4089,2022-06-16 04:30:00,HF,2022-06-16 04:35:03.449500000,2022-06-16 04:35:03.449500000,2022-06-16 04:35:03.458000000,303.4495,303.458,26328.0,48664.0,Echolocation,Eptesicus serotinus,0.621,0.693,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
102,684,28800.0,4092,2022-06-16 04:30:00,HF,2022-06-16 04:35:03.873500000,2022-06-16 04:35:03.873500000,2022-06-16 04:35:03.881900000,303.8735,303.8819,26328.0,47295.0,Echolocation,Eptesicus serotinus,0.521,0.581,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
103,705,31680.0,4113,2022-06-16 04:30:00,HF,2022-06-16 04:35:05.903500000,2022-06-16 04:35:05.903500000,2022-06-16 04:35:05.911500000,305.9035,305.9115,28906.0,47635.0,Echolocation,Eptesicus serotinus,0.526,0.597,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
104,709,32640.0,4117,2022-06-16 04:30:00,HF,2022-06-16 04:35:06.422500000,2022-06-16 04:35:06.422500000,2022-06-16 04:35:06.431400000,306.4225,306.4314,28906.0,47474.0,Echolocation,Eptesicus serotinus,0.482,0.58,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
105,740,30720.0,4148,2022-06-16 04:30:00,HF,2022-06-16 04:35:10.162500000,2022-06-16 04:35:10.162500000,2022-06-16 04:35:10.170000000,310.1625,310.17,26328.0,47099.0,Echolocation,Eptesicus serotinus,0.569,0.642,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
106,742,30720.0,4150,2022-06-16 04:30:00,HF,2022-06-16 04:35:10.294500000,2022-06-16 04:35:10.294500000,2022-06-16 04:35:10.302200000,310.2945,310.3022,27187.0,47440.0,Echolocation,Eptesicus serotinus,0.549,0.664,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
107,747,29760.0,4155,2022-06-16 04:30:00,HF,2022-06-16 04:35:10.543500000,2022-06-16 04:35:10.543500000,2022-06-16 04:35:10.551700000,310.5435,310.5517,27187.0,48343.0,Echolocation,Eptesicus serotinus,0.51,0.569,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
108,751,30720.0,4159,2022-06-16 04:30:00,HF,2022-06-16 04:35:10.818500000,2022-06-16 04:35:10.818500000,2022-06-16 04:35:10.828100000,310.8185,310.8281,25468.0,48585.0,Echolocation,Eptesicus serotinus,0.56,0.615,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
109,757,30720.0,4165,2022-06-16 04:30:00,HF,2022-06-16 04:35:11.351500000,2022-06-16 04:35:11.351500000,2022-06-16 04:35:11.355800000,311.3515,311.3558,28046.0,47312.0,Echolocation,Eptesicus serotinus,0.431,0.601,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
110,764,30720.0,4172,2022-06-16 04:30:00,HF,2022-06-16 04:35:11.928500000,2022-06-16 04:35:11.928500000,2022-06-16 04:35:11.937100000,311.9285,311.9371,28046.0,47947.0,Echolocation,Eptesicus serotinus,0.48,0.609,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
111,795,27840.0,4203,2022-06-16 04:30:00,HF,2022-06-16 04:35:15.781500000,2022-06-16 04:35:15.781500000,2022-06-16 04:35:15.790700000,315.7815,315.7907,26328.0,47765.0,Echolocation,Eptesicus serotinus,0.604,0.687,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
112,805,28800.0,4213,2022-06-16 04:30:00,HF,2022-06-16 04:35:16.987500000,2022-06-16 04:35:16.987500000,2022-06-16 04:35:16.996600000,316.9875,316.9966,25468.0,49528.0,Echolocation,Eptesicus serotinus,0.581,0.683,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
113,811,31680.0,4219,2022-06-16 04:30:00,HF,2022-06-16 04:35:17.736500000,2022-06-16 04:35:17.736500000,2022-06-16 04:35:17.745700000,317.7365,317.7457,28906.0,48369.0,Echolocation,Eptesicus serotinus,0.589,0.663,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
114,834,29760.0,4242,2022-06-16 04:30:00,HF,2022-06-16 04:35:21.403500000,2022-06-16 04:35:21.403500000,2022-06-16 04:35:21.411700000,321.4035,321.4117,27187.0,46992.0,Echolocation,Eptesicus serotinus,0.552,0.62,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
115,835,30720.0,4243,2022-06-16 04:30:00,HF,2022-06-16 04:35:21.540500000,2022-06-16 04:35:21.540500000,2022-06-16 04:35:21.550200000,321.5405,321.5502,28046.0,47147.0,Echolocation,Eptesicus serotinus,0.501,0.622,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
116,836,31680.0,4244,2022-06-16 04:30:00,HF,2022-06-16 04:35:21.601500000,2022-06-16 04:35:21.601500000,2022-06-16 04:35:21.609600000,321.6015,321.6096,28046.0,49230.0,Echolocation,Eptesicus serotinus,0.483,0.6,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
117,856,31680.0,4264,2022-06-16 04:30:00,HF,2022-06-16 04:35:24.121500000,2022-06-16 04:35:24.121500000,2022-06-16 04:35:24.129600000,324.1215,324.1296,28046.0,48693.0,Echolocation,Eptesicus serotinus,0.565,0.738,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
118,867,28800.0,4275,2022-06-16 04:30:00,HF,2022-06-16 04:35:25.414500000,2022-06-16 04:35:25.414500000,2022-06-16 04:35:25.421900000,325.4145,325.4219,26328.0,47334.0,Echolocation,Eptesicus serotinus,0.536,0.595,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
119,868,28800.0,4276,2022-06-16 04:30:00,HF,2022-06-16 04:35:25.547500000,2022-06-16 04:35:25.547500000,2022-06-16 04:35:25.555600000,325.5475,325.5556,25468.0,48509.0,Echolocation,Eptesicus serotinus,0.614,0.679,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
120,875,31680.0,4283,2022-06-16 04:30:00,HF,2022-06-16 04:35:26.321500000,2022-06-16 04:35:26.321500000,2022-06-16 04:35:26.329100000,326.3215,326.3291,27187.0,48265.0,Echolocation,Eptesicus serotinus,0.55,0.666,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
121,883,31680.0,4291,2022-06-16 04:30:00,HF,2022-06-16 04:35:27.342500000,2022-06-16 04:35:27.342500000,2022-06-16 04:35:27.352400000,327.3425,327.3524,27187.0,48240.0,Echolocation,Eptesicus serotinus,0.469,0.714,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
122,884,29760.0,4292,2022-06-16 04:30:00,HF,2022-06-16 04:35:27.465500000,2022-06-16 04:35:27.465500000,2022-06-16 04:35:27.477600000,327.4655,327.4776,28046.0,49517.0,Echolocation,Eptesicus serotinus,0.445,0.695,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
123,886,32640.0,4294,2022-06-16 04:30:00,HF,2022-06-16 04:35:27.724500000,2022-06-16 04:35:27.724500000,2022-06-16 04:35:27.734300000,327.7245,327.7343,28046.0,46737.0,Echolocation,Eptesicus serotinus,0.466,0.703,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
124,888,32640.0,4296,2022-06-16 04:30:00,HF,2022-06-16 04:35:27.985500000,2022-06-16 04:35:27.985500000,2022-06-16 04:35:27.992400000,327.9855,327.9924,28046.0,49033.0,Echolocation,Eptesicus serotinus,0.477,0.616,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
125,897,29760.0,4305,2022-06-16 04:30:00,HF,2022-06-16 04:35:29.835500000,2022-06-16 04:35:29.835500000,2022-06-16 04:35:29.843600000,329.8355,329.8436,27187.0,46121.0,Echolocation,Eptesicus serotinus,0.562,0.629,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
126,902,30720.0,4310,2022-06-16 04:30:00,HF,2022-06-16 04:35:30.480500000,2022-06-16 04:35:30.480500000,2022-06-16 04:35:30.489000000,330.4805,330.489,27187.0,48971.0,Echolocation,Eptesicus serotinus,0.519,0.557,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
127,905,29760.0,4313,2022-06-16 04:30:00,HF,2022-06-16 04:35:30.887500000,2022-06-16 04:35:30.887500000,2022-06-16 04:35:30.897300000,330.8875,330.8973,28046.0,49315.0,Echolocation,Eptesicus serotinus,0.589,0.641,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
128,910,28800.0,4318,2022-06-16 04:30:00,HF,2022-06-16 04:35:31.932500000,2022-06-16 04:35:31.932500000,2022-06-16 04:35:31.941800000,331.9325,331.9418,26328.0,48558.0,Echolocation,Eptesicus serotinus,0.605,0.665,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
129,911,29760.0,4319,2022-06-16 04:30:00,HF,2022-06-16 04:35:32.065500000,2022-06-16 04:35:32.065500000,2022-06-16 04:35:32.074500000,332.0655,332.0745,27187.0,48988.0,Echolocation,Eptesicus serotinus,0.555,0.652,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
130,916,32640.0,4324,2022-06-16 04:30:00,HF,2022-06-16 04:35:32.509499999,2022-06-16 04:35:32.509499999,2022-06-16 04:35:32.516499999,332.5095,332.5165,28046.0,48991.0,Echolocation,Eptesicus serotinus,0.632,0.702,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
131,934,31680.0,4342,2022-06-16 04:30:00,HF,2022-06-16 04:35:37.105500000,2022-06-16 04:35:37.105500000,2022-06-16 04:35:37.114900000,337.1055,337.1149,28906.0,49180.0,Echolocation,Eptesicus serotinus,0.624,0.71,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
132,936,30720.0,4344,2022-06-16 04:30:00,HF,2022-06-16 04:35:37.330500000,2022-06-16 04:35:37.330500000,2022-06-16 04:35:37.339500000,337.3305,337.3395,28906.0,47194.0,Echolocation,Eptesicus serotinus,0.598,0.67,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
133,938,31680.0,4346,2022-06-16 04:30:00,HF,2022-06-16 04:35:37.473500000,2022-06-16 04:35:37.473500000,2022-06-16 04:35:37.483200000,337.4735,337.4832,28906.0,47596.0,Echolocation,Eptesicus serotinus,0.569,0.658,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
134,939,29760.0,4347,2022-06-16 04:30:00,HF,2022-06-16 04:35:37.583500000,2022-06-16 04:35:37.583500000,2022-06-16 04:35:37.595700000,337.5835,337.5957,28046.0,46501.0,Echolocation,Eptesicus serotinus,0.566,0.67,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
135,941,31680.0,4349,2022-06-16 04:30:00,HF,2022-06-16 04:35:37.812500000,2022-06-16 04:35:37.812500000,2022-06-16 04:35:37.822600000,337.8125,337.8226,28906.0,45894.0,Echolocation,Eptesicus serotinus,0.549,0.657,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
136,945,27840.0,4353,2022-06-16 04:30:00,HF,2022-06-16 04:35:38.493500000,2022-06-16 04:35:38.493500000,2022-06-16 04:35:38.501100000,338.4935,338.5011,27187.0,45164.0,Echolocation,Eptesicus serotinus,0.521,0.618,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
137,954,29760.0,4362,2022-06-16 04:30:00,HF,2022-06-16 04:35:39.620500000,2022-06-16 04:35:39.620500000,2022-06-16 04:35:39.628200000,339.6205,339.6282,27187.0,48226.0,Echolocation,Eptesicus serotinus,0.567,0.657,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
138,978,32640.0,4386,2022-06-16 04:30:00,HF,2022-06-16 04:35:41.744500000,2022-06-16 04:35:41.744500000,2022-06-16 04:35:41.751500000,341.7445,341.7515,29765.0,44919.0,Echolocation,Eptesicus serotinus,0.429,0.508,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
139,985,42240.0,4393,2022-06-16 04:30:00,LF,2022-06-16 04:35:43.040500000,2022-06-16 04:35:43.040500000,2022-06-16 04:35:43.047300000,343.0405,343.0473,28046.0,41345.0,Echolocation,Eptesicus serotinus,0.368,0.529,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
140,992,28800.0,4400,2022-06-16 04:30:00,HF,2022-06-16 04:35:45.684500000,2022-06-16 04:35:45.684500000,2022-06-16 04:35:45.694300000,345.6845,345.6943,26328.0,48464.0,Echolocation,Eptesicus serotinus,0.446,0.538,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
141,1036,28800.0,4444,2022-06-16 04:30:00,HF,2022-06-16 04:35:52.234500000,2022-06-16 04:35:52.234500000,2022-06-16 04:35:52.244500000,352.2345,352.2445,27187.0,48644.0,Echolocation,Nyctalus leisleri,0.548,0.765,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
142,1038,30720.0,4446,2022-06-16 04:30:00,HF,2022-06-16 04:35:52.481500000,2022-06-16 04:35:52.481500000,2022-06-16 04:35:52.489300000,352.4815,352.4893,28046.0,47729.0,Echolocation,Nyctalus leisleri,0.547,0.744,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
143,1039,31680.0,4447,2022-06-16 04:30:00,HF,2022-06-16 04:35:52.582500000,2022-06-16 04:35:52.582500000,2022-06-16 04:35:52.589800000,352.5825,352.5898,27187.0,48890.0,Echolocation,Eptesicus serotinus,0.474,0.654,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
144,1040,32640.0,4448,2022-06-16 04:30:00,HF,2022-06-16 04:35:52.638500000,2022-06-16 04:35:52.638500000,2022-06-16 04:35:52.645400000,352.6385,352.6454,29765.0,49520.0,Echolocation,Eptesicus serotinus,0.25,0.541,-1,/mnt/ubna_data_01/recover-20220616_unit2/20220616_043000.WAV,Foliage,recover-20220616_unit2,10,
